,product_name,user_rating,product_review
5961,Polotmavy,4.56,got milktubes?
5962,Polotmavy,4.02,poured from a 16 oz can into a willi becher pint glass. l - pours a deep amber color with a large white head that dissipates slowly. s - smells of bread and spices. t - taste matches the smell malty and spicy. f - medium body and carbonation. o - very tasty dark lager. i could drink these all day.
5963,Polotmavy,4.25,pours a rich brown color that is nearly clear and features an off-white head that provides beautiful lacing straight down the glass. the nose has a substantial chocolate note and some toffee and a nice grassy note as well.  there’s a lot going on with this 4.2% abv beer.  the taste features the chocolate which is absolutely delicious and the toffee is a bit more on the roasty side fitting well with the grassy flavors from the noble hops.  the mouthfeel is crisp perfect for this rich lager that packs a ton of flavor into a little package.
5964,Polotmavy,4.08,clear dark amber body; nice carbonation; thick frothy head off-white color; rocky. fantastic roasted grain aroma; charred maltiness. nice taste; lightly sweet malt flavor with dark overtones; nutty; mild to moderate bitterness; a bit of cocoa. medium-heavy body; slick and silky; fine residual sugar smoothness; overall semi-dryness.  this is a great little dark lager bringing some nice balanced elements to your drinking experience.  pouring temperature: 48 °f; canning data: unknown
5965,Polotmavy,4.02,pours a clear amber color. huge thick pillowy off-white head. really pretty looking beer.  aroma has notes of spicy rye bread grainy malts dark bready malts with light spicy hope notes.  taste follows the nose with notes of grainy malts light rye bread spice spicy hop notes.  feel is light to medium bodied smooth kind of slick. mild carbonation.  overall a really nice czech amber lager.
5966,Imperial German Chocolate Cupcake Stout,4.46,bottom line: this is a delectable pastry stout worthy of angry chairs lofty reputation. they simply seem to have mastered some sort of alchemy regarding the style that few if any can match.  its perhaps not a dead ringer for the namesake dessert ... but it honestly isnt far off and the resemblance grows with successive sips. its sweet but not cloying; realistically its more rich and decadent than sweet. the coconut is a lovely light touch never overbearing but adding another layer to the profile. chocolate and vanilla are prominent joined by molasses cherry and caramel from the malt base. incredibly long finish including lingering notes of coffee chocolate and vanilla.  this is another absolute home run from angry chair. every single time i have one of their highest-rated pastry stouts i think theres absolutely no way it can possibly live up to the hype ... and then it not only matches but surpasses the hype.
5967,Imperial German Chocolate Cupcake Stout,4.42,from a 32oz crowler filled at the brewery 06/03/23. served in a tulip.  pours a thick-and-viscous appearing motor oil black. a scant quarter-finger of coffee-colored suds lasts a half-minute or so leaving a soft creamy collar and a barely rousable oily sugary film of super-slippery lacing.  nose is roasty-malty nutty and mildly sweet. aromas of fudge and dark roast coffee. some nuttiness and woody husky coconut as it warms.  taste is fudgy-sweet - but much less sweetness than anticipated. tasting brown sugar chocolate vanilla fudge molasses-sweetened coffee and - more prominently and notably as the beer warms - an earthy woody nuttiness ground bitter walnut thick and heavy perfumy vanilla and husky coconut. nice! alcohol is hardly noticeable.  feel is smooth and viscous dense but less thick and heavy than it appeared going into the glass! with super-fine prickly carbonation making it feel a little lighter than it might otherwise. i want to say that it feels ‘sugary’ like sugar water but that’s totally hallucinatory - it tastes like it should feel sugary but it does not. abv is hardly evident.  overall outstanding! i like to buy these sweet and sticky pastry stouts mainly so that i can complain about them and leave bad reviews but this was so damn good that i was wishing i hadn’t offered to share it with boy and spouse. mammosilenus who never likes stouts stole several ounces of this and then came back looking for more and had to be beaten back.
5968,Imperial German Chocolate Cupcake Stout,4.53,such an awesome beer! like most of angry chairs stouts this thing coated the glass with sugar making it difficult to hold without developing sticky fingers. this is offset completely by the delicious deep chocolate nose and palette with boozy sweetness grabbing hold and a light aftertaste of vanilla.
5969,Imperial German Chocolate Cupcake Stout,4.19,dark black little to no head. imperial german chocolate cupcake stout is super sweet and not my favorite kind of stout. this needs the barrel. its tasty - i split this 4 ways so still got about 6oz and it was probably 3oz too many. total dessert stout. good for what what it is - not for me.
5970,Imperial German Chocolate Cupcake Stout,4.5,sampled 11/8/2019 while in line at toppling goliath. chocolate greatness.
5971,Clara Puncheon,4.5,bottle pour gently down the center of a stemmed glass. pale yellow appearance with generous soapy white head that slowly dissipates into a thin sparse layer of lasting surface foam and lacing. soft citrus apple biscuit on the nose and palate. champagne mouthfeel.
5972,Clara Puncheon,4.57,a massive thank you to woolenthusiast for this bottle. thank you so much.  750ml bottle - dated 8/5/2020 - poured into a classic tulip at around 45°f.  pours a beautiful deep amber yellow - brilliantly clear and topped with a thick dense cap of whote foam with excellent retention. theres a central stream of bubbles that continuously feeds the head as some lacing begins to form. very pretty.  nose: despite the low abv there is a remarkably bold deep character to this one. a sweetness is immediately apparent with some dusty grains hay grass and musty old oak. a bright fruity contrast lends notes of pear apple and some soft lemon with some delicate floral notes peeking through and a whisper of herbal character. a pleasing spice character emerges with some coriander seed white pepper allspice and clove and eventually the deep complex mature oaky and wild notes emerge with petrichor dead leaves wet soil farmhouse must and delightful hill magic. truly stunning.  palate: clara puncheon greets the palate with this beautiful harmonious accord of apple pear lemon white grape skin and gooseberry backed by a semi-sweet grainy backdrop like table crackers. that subtle spice element from the aroma quickly appears with lovely coriander seed and just a hint of allspice and clove lending a very belgian-like phenol profile. dusty rustic old hay dry grass damp musty oak fern mineralic well water and earthy damp musty complexity that just reminds me if vermont itself. terroir perhaps. the acidity here is remarkably gentle. very much leaving into the old world belgian saison level of subtle tartness which just allows everything to shine. the finish brings a touch of pithy grapefruit opening into a slight herbal hop note with just a kiss of leafy resin and spice while the fruity notes and juicy tartness fade away revealing a bit more oak and musty earthen tones concluding with a friendly bitter snap.  mouthfeel/body: in typical hill saison fashion the body here is impeccable. soft fluffy and airy - ultra crisp and light but enough plushness and presence behind it. unbelievably quenching but theres enough there to really savour. effervescence is brilliant - soft and lively accented by that well water minerality that gently scrubs the palate. just enough pith and tannins to clean it all up and beg you for the next sip. masterful.  ive yet to have a dud from hill farmstead. shaun is on another level and these raisins truly posses a magical quality. this however is in that upper echelon of truly remarkable saisons really approaching that level of perfection. its flawless. without flaw. this is the definition of hill farmstead and few ales can match this level of enjoyment. a masterpiece.
5973,Clara Puncheon,4.55,this one pours a golden yellow-ish color with a small head and lots of lacing.  this smells like lemony funk light breadiness a definite minerality pear and apple.  this doesnt taste wildly different than regular clara and im not really convinced its all that different. as it doesnt taste all that different than clara itself its still a tremendous beer with so many little flavor nuances packed into a very low abv body.  this is light bodied clean and super crisp with a fantastic drinkability. taking down a whole 750 is more than easy.  pretty much obviously this is great stuff.
5974,Clara Puncheon,4.33,picked this up last fall and i have been waiting for the perfect day to pop it. seems as good a day as any not a cloud in the sky....75 degrees . worth the wait!
5975,Clara Puncheon,4.45,clear golden with a tall head that dissipates quickly and leaves good lacing. the aroma is heavy on tart fruit like honeycrisp apple and lemon while there is some grape and mild spicy hops and phenolics as well as a crackery bread note. the taste follows suit with tart apple lemon grape skin and some tannic woodiness. sourdough bread herbal hops and some slightly spicy yeast round things out. the body is light and crisp without being watery very refreshing. overall this is a stellar light farmhouse ale that i enjoyed immensely and definitely see myself coming back to. this on a hot summer day with a good sandwich would be hard to top.
5976,Massacre,4.21,pours an almost black brown. small foamy head that recedes to a thin ring after about a minute or so.  a little bourbon on the nose followed by stewed stone fruits raisins a little toffee peaks in as well.  the bourbon sits in behind the woody barrel character which is sting on the tongue. some of the the stewed fruit and a little chocolate follow. lightly drying.  the body is moderate. there is a lightness to this despite the high abv and barrel. very good.  this is a very enjoyable beer
5977,Massacre,4.14,hot as fuck.
5978,Massacre,4.49,another michigan brewery nails it. doppelbock very heavy boozy. im lucky to be in mi where i can score this often. outstanding.
5979,Massacre,4.29,the pour is much darker than i expected not black but darn close. a beige head says hello and then quickly takes its leave. the aroma- bourbon on forefront no bones about that. boozy figs prunes raisins and caramel. a potent aroma that is making me wonder what ive got myself into.  the taste is not what i expected either. theres an initial sweetness that seems to accompany many ba beers but that is quickly replaced by a bitterness whether that is from hops or roasted malts i cannot say. not unpleasant and keeps this from being cloying. bourbon figs caramel char coffee dates all shout to be heard (tasted sorry) and it\s a fun flavor fight for a while. i will state that i am glad it was just a 12 oz serving. it almost wore me out trying to separate out what i was tasting. the feel is good no issues at all. viscous enough to remind you this is punching above its normal weight class. glad this is available locally i think ill try and cllar one or two and see how they hold up.
5980,Massacre,4.34,12 oz bottle 2017 poured into into a tulip  a- dark brown with a small tan head.  s- bourbon dark fruits sweet cherries some figs toffee some leather oak.  t- bourbon dark fruits leather toffee figs cherries oak slightly earthy some chocolate towards the finish that lingers nicely.  m- smooth medium to full body.  o- haven’t tried this fresh so i can’t if it gets better with aged but it seems to age well.
5981,Massacre,4.15,2021-11-19 12oz capped/waxed bottle served in a stemmed tulip. 2021 bottle. dont see a specific date on it. received from @whyteboar in a lif associated with nbs bif #14.  pours dark brown to pitch black with a surprisingly large head that collapses to a few millimeter thick layer. smell is chocolatey vanilla maybe a little maple. some roasted coffee.  taste is moderate syrup sweetness moderate anise lots of chocolate sweetness tons of vanilla. bitterness in the finish...maybe roasted grain maybe a little woodiness.  mouthfeel is medium to thick smooth rich just slightly lively satisfying. overall very good!
5982,Massacre,4.25,good head production and ok retention. body is a very dark brown nearly but not quite black and does not appear to be perfectly clear. lacing is short-lived on the glass.  huge bourbon on the nose. booze mash oak prune raisin toffee caramel. a wonderful aroma that is simultaneously inviting and a touch intimidating.  very challenging on the palate. theres an initial sweetness matching the nose but that is quickly replaced by a surprising bitterness a combination of the oak roasted barley and hops. bourbon slightly soured grapes caramel toffee light char coffee dates. everything hits so quickly and all together that its difficult to pick it apart and similarly not quite as easy to approach as other beers.  very smooth on the palate with little harshness despite the sky-high abv.  this is an excellent beer that promises to age well. fresh its more bitter than i think it deserves; i would challenge anyone with access to this beer to try it at various ages: fresh 1- and 2- years.
5983,Massacre,4.35,appearance - the beer was black in color with a mocha colored head crowning the glass.  smell - the dark vaults of the logger made for caramel like notes with the bourbon.  taste - smooth bourbon combine with chocolate nuts. it’s still had a little bite. there were chocolate notes as well. a little bitterness lingered toward the back.  mouthfeel - the field was amazingly smooth with small carbonation.  overall - for the style this was superb. it was smooth and chocolatey.
5984,Massacre,4.43,courtesy of @blutz as a trade extra: 2017 wolverine state massacre bba imperial dark lager. never heard of the brewery or the brew so totally new to me. 12 oz bottle nicely wax-sealed. poured cellar temp assertively to an ipa-ish wide-mouth glass. half-inch head comes out as an oddity much like the dark soul i had some time ago in that it has a creamy mocha tan color that looks like it belongs on an oatmeal stout instead of a lager. color is dark translucent burnt mahogany. nose has a very prominent bourbon aroma sweet caramel and some winter spiciness.  first sips are surprising and marvelous! the bourbon is strong the main profile is oozy dark caramel with an ending hit of a cinnamon-esque flavor. it reminds me of a nice barleywine in some respects. mouthfeel is full decadent with carbonation on the finish that clears the way for a long-lasting linger of all the flavors. boozy aroma and flavor that matches the abv but no burn and no warming...much too easy to drink like it’s an 8%er but this is clocking in over 14%. as it warms more stone fruit flavors like plum/prune come to the mid and rear of the swallow.  it’s totally delicious! three years has done it justice.
5985,Massacre,4.17,12oz bottle at share.muddy brown pour with a small beige head. seemingly like a stout roast malts and chocolate filter up first followed by some brown sugar and bourbon. taste is more roast boozy and a bit more stout-ish than a dopplebock but still great.
5986,Massacre,4.21,poured into a pint glass. a nice dark chestnut color fairly clear and with a modest tan head. vanilla and bourbon dominated the first sniff and a closer inspection brought roasted grain notes like caramel and cherry. the taste followed. the barrel was there but supported the caramel and cherry notes. full bodied but this did not feel like a 14+% abv beer. slightly boozy and hot on the finish but this was well done. i was impressed with the rich malty notes as this stayed true to a doppelbock despite the heft. well done and recommended for a big beer.
5987,Massacre,4.16,very nice rich hearty bock from a solid local brewery. no date printed on bottle. pours a thicker honeyed rust brown color with just a little off-white head and very minimal scant lingering lacing. smells of brown sugar raisin fig malt caramel vanilla and faint hops. tastes similarly strong sipper for sure but still the very high abv was a little deceivingly hidden. good depth and complexity. smooth slightly sticky mouthfeel with decent carbonation. a solid beer for its style.
5988,Massacre,4.52,jan 2021 review 2020 vintage poured into a chalice  similar to previous reviews except this is fresher. a bit more alcohol bite less head and lacing than last years review. but still really tasty any worth trying. overall going to knock look taste feel down a notch each.  review dec 15 2019 2017 vintage poured into a tulip glass.  overall: essentially the same as the jul 2018 review. this is really good. reminds me more of a barleywine than a lager but great no matter the name. this was my last 2017 but i think i’ve got some 2018 and need to find some 2019. absolutely worth trying/buying if you see it.   updated review jul 26 2018. pour: 2017 vintage so about 9 months old. 12oz bottle. poured into a pint glass. beautiful mahagony color with light coming through on the edges. 1-2 finger tan head that dissaptes into clouds and a nice ring with small amounts of lacing. really attractive.  nose: lots going on here. caramel molasses dark chocolate raisins and brandied dark fruits dominate. as label notes sweet bourbon and malt also present.  taste: definitely follows the nose but maybe even more molasses and bourbon on the front end. definite chocolate dark fruit as well. some hoppy bitterness on the backend keeps the sweetness well balanced. 14.5% abv is well hidden. alcohol is there but really well balanced. not sure why i didn’t like this as much the first time but suspect aging has helped mellow the alcohol bite into a soft embrace (lol). i really like this.  mouthfeel: fair amount of carbonation but still a thick viscous syrupy feel. that’s right up my alley. bitterness on the backend lingers a bit but quickly clears. maybe the lagering gives it a clean finish? really have no idea why i ranked this relatively low the first time. maybe the carbonation has mellowed?  overall: i really like this. a bba lager is unusual but this is absolutely worth trying. again aging seems to have improved it in my opinion but maybe i just didn’t appreciate it the first time. or just in a great beer mood tonight!?! after thinking i would not buy again i will seek out he 2018 vintage when available. one 2017 left that i will save for a meaningful wolverine victory hopefully this fall.  original review ratings from around oct or nov 2017. look 4 smell 4.25 taste 3.5 feel 3 overall 3.75. i recall not really liking it a lot. too in your face.
5989,Taiwan Beer,2.14,i love pale lagers even adjunct ones so i\m not rating low just because of the style. instead it\s because this is flat soapy maybe a little lemony and oddly filling considering just how little it appeals to the palate. not a great export at all. this is from a six pack of 10.4 oz (330ml?) green bottles with no date - maybe stored badly? additionally - mine says 5% abv not the 4.5% that others report. but it\s definitely taiwan beer.
5990,Taiwan Beer,3.63,poured from an undated 12oz can into a pils glass  on the pour a 2 finger head that pokes out of the top of the glass forms then slowly recedes to a rocky slightly fizzy head then to just a covering over thentop after 10 or so minutes. body is a light golden straw with a very light chill haze.  aroma is incredibly light and very clean. based off the aroma alone and the inclusion of rice as the only adjunct i disagree with the current aal classification and believe this is much closer to a japanese rice lager. light hops are present and a very light but clean lager yeast note. malts are quite light and what is there is rice crackery.  taste is very similar to the smell again very light but insanely clean and detectably hoppy. everything about this is light but the hops are floral and fruity woth almost zero bitterness and the yeast notes are light dry and again vaguely fruity. the finish is where the malt comes in and it is very light and crackery with rice lightness present but the rice itself doesnt contribute much to the flavor. once the beer warms a bit there is a bit of a dirty lager finish but it takes a while for it to set in and doesnt cover the good parts of this beer.  feel is light and very dry with a decent carbonation bite. very refreshing and drinkable but the mouthfeel is incredibly dry. not the softest beer in the mouth a bit of a fizzy feeling. finish is medium long but clean.  overall this is an impressive asian beer. more than just another boring pale lager it has some defining features and a nice floral hoppy note. very dry and surprisingly good. i only got it because i kept seeing it at total beverage and the can looked nice but this is actually impressive and memorable.
5991,Taiwan Beer,2.69,never seen this before in the states until today dubbed classic now its a fine asian brew fuller bodied and slightly sweeter than most but also mysteriously and thankfully missing the yucky parts of most of these no metal no corn no adjunct cheapness and while its not all that good its also not all that bad and thats at least as valid in this style range especially from this part of the world where our american standards really do not apply in the same way and i am thankful to be trying this especially with a heady vegan curry burrito you never know what you are going to find out there. simple stuff here international lager type but slightly big malt liquor-esque to me a little adjuncty but not as offensive as so many and in this category i think its decent. it cuts spice its not objectively cheap and there is great carbonation here. that said i wouldnt choose this even over a basic available lager type here molson canadian labatt blue heck even high life wins here but its shooting its shot and i dont hate it smells and tastes like the can but whatever its fun especially in this food context. always been an international yellow beer nerd and here is another one life is good!
5992,Taiwan Beer,2.42,.5l bottle from fu bonn market. medium golden clear initial foamy head. heads fades to small cap. grainy aroma adjunct grains cooked vegetables. taste is sweet and grainy light vegetal notes. creamy feel. drinkable.
5993,Taiwan Beer,3.01,import adjunct lager. the first one went down pleasantly but i tried pouring the second into a glass; better experience chugging cold out of the can. pale pale yellow in color with decent head and lacing for the style. cereal grain is the first scent i pick up with hints of old world hops plus something musty in the back. very thin feel to the 4.5%. finishes cold and fizzy albeit on the watery side. grainy notes persist. better in the can for certain as the less desirable mustiness is less noticeable.
5994,Taiwan Beer,3.13,look - golden color transparent small head that dissipates leaving virtually no lacing. smell - syrupy sweetness with some malts and rice fragrance. no skunkiness and actually quite pleasant overall. taste - unfortunately the taste did not make up for the smell. fairly watery no hops presence and light malty flavor. finishes with slight sweetness a strong indicator of the proportion of rice used in this brew. feel - light bodied high carbonation on par with most adjuncts at 4.5% abv. overall - an adjunct that is quite pleasant on the smell but standard on the taste. nothing atrocious but nothing amazing either.
5995,Taiwan Beer,3,purchased in a nc grocery and poured from a 12oz can. a- nice light-golden pour with a 1 finger head that vanishes. continually working carbonation. s- an appealing nose: clean sweet malts straw and a little citrus. t- nothing special but certainly not a bad beer. sweet malts (ponlai rice i assume responsible for the sweetness) but pretty clean (not corn syrup and not vegetal like nasty stateside macros). some straw and something passing for a very light lemon/citrus finish on the tongue. straight at you beer. crisp and refreshing. m- well-carbonated just short of zippy. not pasty. not syrupy. again the word clean. o- again offering nothing special. but definitely a decent lager for this palate. not exactly comfortable looking at down the pipe 3s but its an honest and fair evaluation from these beer senses.
5996,Taiwan Beer,2.97,not that bad that you would suppose after sering the ratings. it has a slight sweetness to it that is not annoying so the beer remains drinkable. though a weak lager it was okay with taiwanese food.
5997,Taiwan Beer,1.08,i poured this straight in like the brewer suggested but it’s very hard to drink. smells like airplane glue. taste even worse. like drinking a bowl of rice. this may be the most popular beer in taiwan but what other beer choices do they have? the low scores are very appropriate for this beer. nothing i would want to drink again.
5998,Samuel Adams Cherry Wheat,3.39,not bad in fact pretty good! the abundant smell and taste of cherrys would make george washington blush!!!
5999,Samuel Adams Cherry Wheat,3.42,sam adams cherry wheat is a decent seasonal beer. granted you can find it on the shelves outside the fall & winter months but it really belong there. it’s not nearly as refreshing drinking it on a hot summer day as opposed to a chilly fall or winter day/night.  it has a bite when first taking a mouthful but finishes nicely. the cherries are noticeable at first but after having more than one beer in a given setting you don’t really notice the cherry taste anymore. hence it’s not very vibrant it’s just there. it also sits on the heavier side too so a 6 pack is generally enough for any one given person at a time.
6000,Samuel Adams Cherry Wheat,4.42,i just want to say i have tried many cherry beers especially michigan cherry beers and pnw cherry beers... this is hands down the best cherry beer i can drink all day or if i had to pick one cherry beer.. this is the one i would drink many times. for sure. most other cherry beer is tart and not sweet...this one is like if a normal light american lager had a hybrid with a bit of cherry coke just for some smooth lager cherry flavor. i have bought many times very rarely is it a bad batch. would recommend.
6001,Samuel Adams Cherry Wheat,3.62,12oz bottle tulip best by may 2023. an office christmas gift as part of a mixed six.  the color is rather golden with perhaps a nod of pink though that could simply be the suggestion. the head was average and not long lasting.  i smell beer and cherry smoothie. i find the cherry aroma pleasant and real though it’s more like real cherry ice cream or a smoothie than fresh cherries. sweet creamy fruity small tang.  the taste very much follows; cherry yogurt pale wheat ale base. there is some bitterness to the finish which is mostly clean with a lingering sweetness like from one of them flavored sparkling waters that’re all the rage.  moderate body and carbonation. you can tell there’s wheat in it by a slight matte feel to it.  i’m a bit surprised given the reputation this beer at least used to have on this site. i’d say a good word to describe it is “pleasant” as long as you’re in the mood for something light and fruity. c’mon it’s clearly for non-beer drinkers or beginners.
6002,Samuel Adams Cherry Wheat,4.7,a great beer with michigan cherries
6003,Samuel Adams Cherry Wheat,4.21,look: poured into pint glass 1 finger head. yellow  smell: cherries hit you immediately smells like a cherry soda  taste: cherries and a traditional sam adams. very good!  feel: dissipates quickly not heavy at all.
6004,Samuel Adams Cherry Wheat,4.98,refreshingly flavored. love the color. been a favorite for 20 years. the carbonation stands out and actually quenches the thirst perfectly!
6005,Samuel Adams Cherry Wheat,3.8,pours a golden straw color with over a finger of head. the nose is straight-up maraschino cherries. the flavor has sweet cherry notes as well. the body is spot on.  to his makes for an enjoyable spring/summer session brew.
6006,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow,4.9,#170 yum!
6007,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow,5,first of all the smell. i could sit all day with the glass to my nose and just smell this all day. thick mouthfeel. very very tasty. just a great dessert stout!
6008,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow,4.56,2022 version poured from a 750ml bottle into a snifter. nice thickness. dominant peanut aroma. solid blend of chocolate peanut and marshmallow flavor.
6009,Popinski - Bourbon Barrel-Aged - Peanut Butter And Marshmallow,4.38,not much peanut butter perhaps due to barrel
6010,Wide Awake It's Morning,4.32,2017 vintage  moving right along from the incredible maple bacon coffee porter i had last night we now have the imperial version with an extra 3.1% abv. maybe the flavors will integrate even better in this beefier beer. let’s crack it open and find out  pours completely pitch black with a finger of light tan head that fades to ring and leaves minimal lacing  yeah it really is similar to the base beer in the nose just bolder. i’m picking up on aromas of sweet maple medium roast coffee dark chocolate toffee smoky bacon and burnt caramel  it definitely tastes fuller and in turn less abrasive than its base. on the front end of the sip i’m tasting sweet maple light roast coffee cocoa powder black cherry salty bacon and light caramel. the swallow brings notes of maple syrup smoky bacon burnt caramel medium roast coffee tobacco brown sugar and light vanilla  a medium body pairs with gentle carbonation resulting in a slick beer. finishes mostly dry with a balanced sweetness  this one is also really good just edging out the base beer. next up is the barrel aged version morning wood which i’m very excited to try
6011,Older Viscosity,4.36,served in a snifter glass from the bottle.  appearance: dark black color with medium bubbles to the body. tan head off the body which rose maybe one fingers length. dropped to almost nada after two or three sips. no lacing at all due to the slightly thin body.  smell: heavy brown sugar smells warm...as if it was melted in a saucepan with the coffee brewing next to it.  taste: complex and sweet...molasses overdose which hits your with a touch of espresso and whiskey to go with.  mouth: sticky brew medium carbonation. sweet finish which lingers in the mouth cheeks for a very very long time.  overall: whiskey heavy which you get no complaints from me. soft carbonation with the most everlasting stickiness to the brew. salud!
6012,Older Viscosity,4.13,12.7 fl.oz. corked bottle courtesy of cardinal pub & bar stavanger. abv is 12.0%. pitch black colour moderate tan head. intense aroma of sweet malts bourbon whiskey vanilla and oak also moderate roasty notes hints of chocolate and liquorice. very sweet (too sweet?) and intense flavour sweet malts galore notes of bourbon oak and vanilla again also notes of mild coffee dark chocolate and liquorice. moderate hops.
6013,Older Viscosity,4.69,2010 bottle drank 2020. definitely waited too long and this bottle definitely wasnt kept in optimal conditions over the years but based on my ratings i really enjoyed this...!!  smelled wonderfully bourbonny and stouty. wasnt flat but had lost an element of carbonation. taste was nicely bourbon stout not char or roast but a enough in that direction to let you know it was a traditional stout. cant believe this bad boy has fallen so far in ratings over the years in the face of pastry stouts. im going to see if i can find a more recent bottle just to have one on hand as this is too good to not revisit now and then. cheers!
6014,Older Viscosity,4.54,stamped vintage 2014-a. pours black minimal head not as viscous as youd think. bourbon smell chocolate. mouthfeel isnt very thick but crazy smooth. taste is amazing. lots of soft bourbon plenty of chocolate old leather hint of moccha. crazy soft.
6015,Older Viscosity,4.31,l: pitch with a toffee ring of a head.  s: roasts of all kinds: roasted raw sugars vanilla beans coffee and a touch of pure char. this is mostly roast and bourbony-vanilla notes.  t: like an oaky oatmeal stout that has seen its day in a barrel. vanilla for days - coffee roastiness and some minimal chocolate.  f: smooth and coating medium-heavy feel. not a stand-out in its viscosity in my view.  o: clearly this beer holds up for a long time based on the 8 year vintage below. mine was a 2014 vintage tried in 2019 and a five years i imagined it had lost something. my friend an older viscosity expert agreed it had. we presume on that collective experience that three years is likely ideal aging. but this was solid nonetheless.
6016,Older Viscosity,3.75,bottled 2014; drank 8/16/14 @ the yarchives.  brown/black hue.  dark khaki head; nice lace.  cream caramel & booze heat in the nose.  medium thick creamy mouthfeel.  milk oak aluminum & dark caramel up front; booze heat on the finish.  decent; too young?!
6017,Older Viscosity,4.19,about as nice as a stout can be. no aftertaste but really nice mild chocolate vanilla nutmeg and very smooth and silky. a warm beer when you need one.
6018,Older Viscosity,4.21,in review is a 2011 vintage.  a - pitch black pour with micro-thin toffee colored lacing and no carbonation at all. appearance is flat but lots of legs on the sides of the glass.  s - dark chocolate some delicate black licorice oak slightly boozy on the nose some dark sugar and molasses.  t - light coffee dark chocolate oak tannin bourbon delicate traces of dark fruit and molasses on the very back end.  m - silky viscous and sticky on the lips with some slight warming in the back of the throat.  o - this held up incredibly well for being a 2011 vintage. impressed.
6019,Trappistes Rochefort 6,4.35,amber color with a 2f head in an orval chalice.  at first lightly spicy aroma followed by a good fruitiness.  tangy spicy mf not overdone.  fruity taste accompanied by a lightly spicy finish.  excellent beer. a chalice is recommended. start at about 49° and let the beer warm up for more flavor.
6020,Trappistes Rochefort 6,4.4,pours an effervescent head that was gone when i turned back around. has a sweet malty nose. has a red amber color. the flavor is malty sweet with an effervescent mouthfeel. light finish with a light bready aftertaste.
6021,Trappistes Rochefort 6,3.79,4/29/23 single bottle bought from krogers in morgantown wv.  aroma light spice. sweet malt. pumpernickel bread. life a sweet dark brown sugar syrup  highly effervescent. bready. lingering malt and molasses. drying ending. leaves a not terribly nice aftertaste... cant describe it.
6022,Festina Pêche,3.9,why doesn’t dfh sell this in bottles/cans? one of their better offerings.
6023,Festina Pêche,3.83,it is pretty cool to see tiny peach chunks floating around. the smell is not as good as it could be. its a subtle peach smell slightly overpowered by the sour. the taste of this beer is excellent though. if you love peach with a sour afternoon this is the beer for you. this beer is so refreshing on a hot day and so crushable. the low abv and flavor make this an excellent light choice for the summer.
6024,Festina Pêche,3.54,this beer pours a cloudy apricot color with a moderate white head. there is a strong pleasant smell of pineapple. the taste is bitter and tangy. the most notable flavor is lemon but its overpowered by an artificial sweetener.
6025,Festina Pêche,3.81,poured from a 12 oz bottle into a dogfish head tulip  l: clear light golden pour with 2 fingers of fizzy white head. falls fast... minimal lacing.  s: tart and fruity. peach and light citrus.  t.f: peach/apricot up front. fruit... lemon citrus and crackery grains. modest tartness... not really sour. light bodied and well carbonated. lingering peach preserves at the finish.  o: a nice tart peach forward weisse. easy drinking... and with the low abv super drinkable.
6026,Festina Pêche,3.65,12 ounce can poured into a willi becher.  nice peach aroma. peach flavor is good to but more subtle. light and refreshing not too tart a touch watery.
6027,Festina Pêche,3.87,pours orange with a 1 inch white head. moderate lacing. hazy.  aroma is dank. peaches tangerine. not much else.  taste is sour. wheat tart peach tart apple. mouth puckering.  light bodied light carbonation. dry tart finish.  a nice tart beer. thirst quenching.
6028,Festina Pêche,3.66,12oz can from the variety pack about 2 months old  unfiltered no foam at first but a big head that sticks around after an aggressive pour; looks like apple cider otherwise. not too sweet not too sour... tart. light. not much to speak of grain and sour peaches. smells like a corona with too much lime.  the neo-berliner weiss tag is bizarre - i\ll call it sour light
6029,Busch Light,4.31,if you’re going to rate it rate it for what it is a light lager. it is by far my favorite of such.
6030,Busch Light,2.32,ol busch light. great for bbqs beach parties beer pong etc. basically the perfect budget light lager. best kept very cold and in the can because its not much to look at.
6031,Busch Light,1.66,12 ounce can into a thick plastic cup. pours straw yellow. quickly fading foam. wet grain smell but not much else.taste is same as mouthfeel. light watery refreshing perfect for summer bbq/cookouts or after mowing the lawn. best drunk ice cold out of the cooler i know a lot of beer drinkers look down on a-b miller. coors ect but lets be honest. not everyone can afford the snooty nose in the air craft types promoted on websites such as this. we drink what we can afford and is a good deal i was able to get a 15 pack for around 10 dollars. is bl the best? no but it isnt the worst either.
6032,Busch Light,4,i have a daughter in college. a son who just graduated hs and wants to go to a technical college. i dont have the money to spend on craft beer like i used to so a 30 pack of busch light will do. easy drinking decent taste. great for pounding when mowing the grass or bbqing. or on these 100 degree sotex days. since i dont have the money to be the beer snob i once was...busch is one of my cheaper go to beers.
6033,Busch Light,1.98,25fl oz can from albertsons. go big or go home! i should have gone home... im not sure you could get any paler for the body of this brew one finger head disappears before the pour is finished. aroma is very weak grains. taste introduces notes of apple (?) corn and grains. watery consistency. watery everything. not horrible just not much of anything except the water part. it does quench a thirst however ( just like water)
